FID,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,stroke
184,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
185,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
186,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
187,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
188,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
189,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
190,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
191,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
192,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
193,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
194,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
195,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
196,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
197,1992,11,21,11/21/1992,15:20:00,3,TX,48,3,1,0,7,0,-95.08,30.02,-94.78,30.45,32,300,Tornado,#FFAA00
198,1992,11,21,11/21/1992,15:20:00,3,TX,48,2,6,0,7,0,-95.38,29.7,-95.25,29.78,12,200,Tornado,#008000
199,1992,11,21,11/21/1992,15:20:00,3,TX,48,2,6,0,7,0,-95.38,29.7,-95.25,29.78,12,200,Tornado,#008000
200,1992,11,21,11/21/1992,15:20:00,3,TX,48,2,6,0,7,0,-95.38,29.7,-95.25,29.78,12,200,Tornado,#008000
201,1992,11,21,11/21/1992,15:20:00,3,TX,48,2,6,0,7,0,-95.38,29.7,-95.25,29.78,12,200,Tornado,#008000
202,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
203,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
204,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
205,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
206,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
207,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
208,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
209,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
210,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
211,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
212,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
213,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
214,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
215,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
216,1992,11,21,11/21/1992,15:27:00,3,TX,48,4,16,0,8,0,-95.28,29.73,-94.9,30.08,30,1800,Tornado,#FF0000
217,1992,11,21,11/21/1992,16:15:00,3,TX,48,1,0,0,4,0,-95.02,29.93,-94.97,29.98,4,200,Tornado,#0000FF
218,1992,11,21,11/21/1992,16:15:00,3,TX,48,1,0,0,4,0,-95.02,29.93,-94.97,29.98,4,200,Tornado,#0000FF
219,1993,4,14,4/14/1993,2:05:00,3,TX,48,1,0,0,5,0,-99.67,32.32,-99.6,32.38,5,150,Tornado,#0000FF
220,1993,4,14,4/14/1993,2:05:00,3,TX,48,1,0,0,5,0,-99.67,32.32,-99.6,32.38,5,150,Tornado,#0000FF
221,1993,5,8,5/8/1993,13:57:00,3,TX,48,0,0,0,0,0,-99.27,33.48,-99.13,33.52,8,80,Tornado,#888888
222,1993,5,8,5/8/1993,13:57:00,3,TX,48,0,0,0,0,0,-99.27,33.48,-99.13,33.52,8,80,Tornado,#888888
223,1993,5,8,5/8/1993,13:57:00,3,TX,48,0,0,0,0,0,-99.27,33.48,-99.13,33.52,8,80,Tornado,#888888
224,1993,5,8,5/8/1993,13:57:00,3,TX,48,0,0,0,0,0,-99.27,33.48,-99.13,33.52,8,80,Tornado,#888888
225,1993,5,8,5/8/1993,17:42:00,3,TX,48,1,0,0,5,0,-98.43,33.67,-98.35,33.67,8,90,Tornado,#0000FF
226,1993,5,8,5/8/1993,17:42:00,3,TX,48,1,0,0,5,0,-98.43,33.67,-98.35,33.67,8,90,Tornado,#0000FF
227,1993,5,9,5/9/1993,12:30:00,3,TX,48,2,63,1,6,0,-96.57,32.98,-96.53,33.1,12,100,Tornado,#008000
228,1993,5,9,5/9/1993,12:30:00,3,TX,48,2,63,1,6,0,-96.57,32.98,-96.53,33.1,12,100,Tornado,#008000
229,1993,5,9,5/9/1993,12:30:00,3,TX,48,2,63,1,6,0,-96.57,32.98,-96.53,33.1,12,100,Tornado,#008000
230,1993,5,9,5/9/1993,13:20:00,3,TX,48,1,0,0,4,0,-96.45,32.7,-96.18,32.85,19,100,Tornado,#0000FF
231,1993,5,9,5/9/1993,13:20:00,3,TX,48,1,0,0,4,0,-96.45,32.7,-96.18,32.85,19,100,Tornado,#0000FF
232,1993,5,9,5/9/1993,13:20:00,3,TX,48,1,0,0,4,0,-96.45,32.7,-96.18,32.85,19,100,Tornado,#0000FF
233,1993,5,9,5/9/1993,13:20:00,3,TX,48,1,0,0,4,0,-96.45,32.7,-96.18,32.85,19,100,Tornado,#0000FF
234,1993,5,9,5/9/1993,13:20:00,3,TX,48,1,0,0,4,0,-96.45,32.7,-96.18,32.85,19,100,Tornado,#0000FF
235,1993,5,9,5/9/1993,13:20:00,3,TX,48,1,0,0,4,0,-96.45,32.7,-96.18,32.85,19,100,Tornado,#0000FF
236,1993,5,9,5/9/1993,13:20:00,3,TX,48,1,0,0,4,0,-96.45,32.7,-96.18,32.85,19,100,Tornado,#0000FF
237,1993,5,9,5/9/1993,13:20:00,3,TX,48,1,0,0,4,0,-96.45,32.7,-96.18,32.85,19,100,Tornado,#0000FF
238,1993,5,9,5/9/1993,13:20:00,3,TX,48,1,0,0,4,0,-96.45,32.7,-96.18,32.85,19,100,Tornado,#0000FF
239,1993,5,9,5/9/1993,13:51:00,3,TX,48,0,0,0,0,0,-97.2,32.1,-97.15,32.17,5,100,Tornado,#888888
240,1993,5,9,5/9/1993,13:51:00,3,TX,48,0,0,0,0,0,-97.2,32.1,-97.15,32.17,5,100,Tornado,#888888
241,1993,5,9,5/9/1993,16:45:00,3,TX,48,1,0,0,4,0,-94.62,33.5,-94.57,33.53,3,100,Tornado,#0000FF
242,1993,9,13,9/13/1993,6:10:00,3,TX,48,1,2,0,7,0,-97.48,32.28,-97.37,32.42,13,150,Tornado,#0000FF
243,1993,9,13,9/13/1993,6:10:00,3,TX,48,1,2,0,7,0,-97.48,32.28,-97.37,32.42,13,150,Tornado,#0000FF
244,1993,9,13,9/13/1993,6:10:00,3,TX,48,1,2,0,7,0,-97.48,32.28,-97.37,32.42,13,150,Tornado,#0000FF
245,1993,9,13,9/13/1993,6:10:00,3,TX,48,1,2,0,7,0,-97.48,32.28,-97.37,32.42,13,150,Tornado,#0000FF
246,1993,9,13,9/13/1993,6:10:00,3,TX,48,1,2,0,7,0,-97.48,32.28,-97.37,32.42,13,150,Tornado,#0000FF
247,1993,9,13,9/13/1993,7:10:00,3,TX,48,2,0,0,6,0,-97.23,32.57,-97.18,32.7,8,100,Tornado,#008000
248,1993,9,13,9/13/1993,7:10:00,3,TX,48,2,0,0,6,0,-97.23,32.57,-97.18,32.7,8,100,Tornado,#008000
249,1993,9,13,9/13/1993,7:10:00,3,TX,48,2,0,0,6,0,-97.23,32.57,-97.18,32.7,8,100,Tornado,#008000
250,1993,9,13,9/13/1993,7:10:00,3,TX,48,2,0,0,6,0,-97.23,32.57,-97.18,32.7,8,100,Tornado,#008000
251,1993,9,13,9/13/1993,8:00:00,3,TX,48,1,0,0,5,0,-97.32,32.9,-97.32,32.97,6,80,Tornado,#0000FF
252,1993,9,13,9/13/1993,8:00:00,3,TX,48,1,0,0,5,0,-97.32,32.9,-97.32,32.97,6,80,Tornado,#0000FF
253,1993,9,13,9/13/1993,8:23:00,3,TX,48,1,0,0,5,0,-96.95,33.03,-96.92,33.18,13,100,Tornado,#0000FF
254,1993,9,13,9/13/1993,8:23:00,3,TX,48,1,0,0,5,0,-96.95,33.03,-96.92,33.18,13,100,Tornado,#0000FF
255,1993,9,13,9/13/1993,8:23:00,3,TX,48,1,0,0,5,0,-96.95,33.03,-96.92,33.18,13,100,Tornado,#0000FF
256,1993,9,13,9/13/1993,8:23:00,3,TX,48,1,0,0,5,0,-96.95,33.03,-96.92,33.18,13,100,Tornado,#0000FF
257,1993,9,13,9/13/1993,13:00:00,3,TX,48,1,0,0,5,0,-97.05,31.57,-97.1,31.62,6,100,Tornado,#0000FF
258,1993,9,13,9/13/1993,13:00:00,3,TX,48,1,0,0,5,0,-97.05,31.57,-97.1,31.62,6,100,Tornado,#0000FF
259,1993,10,12,10/12/1993,17:12:00,3,TX,48,1,0,0,0,0,-99.13,33.55,-99.05,33.48,7,40,Tornado,#0000FF
260,1993,10,12,10/12/1993,17:12:00,3,TX,48,1,0,0,0,0,-99.13,33.55,-99.05,33.48,7,40,Tornado,#0000FF
261,1993,10,12,10/12/1993,17:12:00,3,TX,48,1,0,0,0,0,-99.13,33.55,-99.05,33.48,7,40,Tornado,#0000FF
262,1993,10,18,10/18/1993,17:40:00,3,TX,48,2,0,0,5,0,-95.62,32.83,-95.62,32.87,10,100,Tornado,#008000
263,1993,10,18,10/18/1993,17:43:00,3,TX,48,1,0,0,4,0,-95.33,32.9,-95.27,32.97,5,100,Tornado,#0000FF
264,1993,10,18,10/18/1993,17:43:00,3,TX,48,1,0,0,4,0,-95.33,32.9,-95.27,32.97,5,100,Tornado,#0000FF
265,1993,10,20,10/20/1993,2:25:00,3,TX,48,1,0,0,5,0,-95.5,31.87,-95.4,31.95,7,100,Tornado,#0000FF
266,1993,10,20,10/20/1993,2:25:00,3,TX,48,1,0,0,5,0,-95.5,31.87,-95.4,31.95,7,100,Tornado,#0000FF
267,1993,10,20,10/20/1993,2:25:00,3,TX,48,1,0,0,5,0,-95.5,31.87,-95.4,31.95,7,100,Tornado,#0000FF
268,1993,11,16,11/16/1993,10:35:00,3,TX,48,0,0,0,0,0,-95.05,30.03,-95,30.08,2,100,Tornado,#888888
269,1993,11,16,11/16/1993,10:35:00,3,TX,48,0,0,0,0,0,-95.05,30.03,-95,30.08,2,100,Tornado,#888888
270,1994,4,15,4/15/1994,15:56:00,3,TX,48,2,20,1,4,0,-95.15,29.95,-95.05,29.95,5,300,Tornado,#008000
271,1994,4,15,4/15/1994,15:56:00,3,TX,48,2,20,1,4,0,-95.15,29.95,-95.05,29.95,5,300,Tornado,#008000
272,1994,4,25,4/25/1994,20:30:00,3,TX,48,4,48,3,8,0,-96.75,32.6,-96.67,32.67,6,800,Tornado,#FF0000
273,1994,4,25,4/25/1994,20:30:00,3,TX,48,4,48,3,8,0,-96.75,32.6,-96.67,32.67,6,800,Tornado,#FF0000
274,1994,4,25,4/25/1994,20:30:00,3,TX,48,4,48,3,8,0,-96.75,32.6,-96.67,32.67,6,800,Tornado,#FF0000
275,1994,4,26,4/26/1994,12:05:00,3,TX,48,2,0,0,5,0,-98.62,33.45,-98.5,33.52,9.5,150,Tornado,#008000
276,1994,4,26,4/26/1994,12:05:00,3,TX,48,2,0,0,5,0,-98.62,33.45,-98.5,33.52,9.5,150,Tornado,#008000
277,1994,4,26,4/26/1994,12:05:00,3,TX,48,2,0,0,5,0,-98.62,33.45,-98.5,33.52,9.5,150,Tornado,#008000
278,1994,4,26,4/26/1994,12:05:00,3,TX,48,2,0,0,5,0,-98.62,33.45,-98.5,33.52,9.5,150,Tornado,#008000
279,1994,4,26,4/26/1994,14:30:00,3,TX,48,1,0,0,5,0,-97.57,33.68,-97.52,33.75,5,200,Tornado,#0000FF
280,1994,4,26,4/26/1994,14:30:00,3,TX,48,1,0,0,5,0,-97.57,33.68,-97.52,33.75,5,200,Tornado,#0000FF
281,1994,4,26,4/26/1994,14:45:00,3,TX,48,2,8,0,7,0,-97.27,33.53,-97.03,33.73,16,200,Tornado,#008000
282,1994,4,26,4/26/1994,14:45:00,3,TX,48,2,8,0,7,0,-97.27,33.53,-97.03,33.73,16,200,Tornado,#008000
283,1994,4,26,4/26/1994,14:45:00,3,TX,48,2,8,0,7,0,-97.27,33.53,-97.03,33.73,16,200,Tornado,#008000
284,1994,4,26,4/26/1994,14:45:00,3,TX,48,2,8,0,7,0,-97.27,33.53,-97.03,33.73,16,200,Tornado,#008000
285,1994,4,26,4/26/1994,14:45:00,3,TX,48,2,8,0,7,0,-97.27,33.53,-97.03,33.73,16,200,Tornado,#008000
286,1994,4,26,4/26/1994,14:45:00,3,TX,48,2,8,0,7,0,-97.27,33.53,-97.03,33.73,16,200,Tornado,#008000
287,1994,4,26,4/26/1994,14:45:00,3,TX,48,2,8,0,7,0,-97.27,33.53,-97.03,33.73,16,200,Tornado,#008000
288,1994,4,26,4/26/1994,14:45:00,3,TX,48,2,8,0,7,0,-97.27,33.53,-97.03,33.73,16,200,Tornado,#008000
289,1994,4,26,4/26/1994,14:45:00,3,TX,48,2,8,0,7,0,-97.27,33.53,-97.03,33.73,16,200,Tornado,#008000
290,1994,4,26,4/26/1994,15:10:00,3,TX,48,0,0,0,4,0,-97.13,33.65,-97.08,33.7,4,100,Tornado,#888888
291,1994,4,26,4/26/1994,15:10:00,3,TX,48,0,0,0,4,0,-97.13,33.65,-97.08,33.7,4,100,Tornado,#888888
292,1994,4,26,4/26/1994,18:00:00,3,TX,48,2,0,0,5,0,-95.82,33.8,-95.72,33.85,6,100,Tornado,#008000
293,1994,4,26,4/26/1994,18:00:00,3,TX,48,2,0,0,5,0,-95.82,33.8,-95.72,33.85,6,100,Tornado,#008000
294,1994,4,26,4/26/1994,18:00:00,3,TX,48,2,0,0,5,0,-95.82,33.8,-95.72,33.85,6,100,Tornado,#008000
295,1994,4,29,4/29/1994,21:17:00,3,TX,48,2,0,0,6,0,-95.8,32.77,-95.62,32.87,12,100,Tornado,#008000
296,1994,4,29,4/29/1994,21:17:00,3,TX,48,2,0,0,6,0,-95.8,32.77,-95.62,32.87,12,100,Tornado,#008000
297,1994,4,29,4/29/1994,21:17:00,3,TX,48,2,0,0,6,0,-95.8,32.77,-95.62,32.87,12,100,Tornado,#008000
298,1994,4,29,4/29/1994,21:17:00,3,TX,48,2,0,0,6,0,-95.8,32.77,-95.62,32.87,12,100,Tornado,#008000
299,1994,4,29,4/29/1994,21:17:00,3,TX,48,2,0,0,6,0,-95.8,32.77,-95.62,32.87,12,100,Tornado,#008000
300,1994,4,29,4/29/1994,21:17:00,3,TX,48,2,0,0,6,0,-95.8,32.77,-95.62,32.87,12,100,Tornado,#008000
301,1994,5,13,5/13/1994,7:00:00,3,TX,48,0,0,0,4,0,-94.85,29.28,-94.78,29.32,4,50,Tornado,#888888
302,1994,5,13,5/13/1994,7:00:00,3,TX,48,0,0,0,4,0,-94.85,29.28,-94.78,29.32,4,50,Tornado,#888888
303,1994,5,13,5/13/1994,10:45:00,3,TX,48,3,1,0,6,0,-98.27,30.57,-98.23,30.6,3.5,880,Tornado,#FFAA00
304,1994,5,13,5/13/1994,13:15:00,3,TX,48,2,0,0,4,0,-96.42,30.05,-96.38,30.08,3,50,Tornado,#008000
305,1994,5,13,5/13/1994,14:03:00,3,TX,48,1,0,0,4,0,-96.63,30.17,-96.57,30.2,4,50,Tornado,#0000FF
306,1994,5,13,5/13/1994,16:20:00,3,TX,48,1,0,0,4,0,-95.78,30.2,-95.72,30.23,4,50,Tornado,#0000FF
307,1994,5,25,5/25/1994,16:36:00,3,TX,48,1,0,0,4,0,-100.58,34.33,-100.52,34.42,5,50,Tornado,#0000FF
308,1994,5,25,5/25/1994,16:36:00,3,TX,48,1,0,0,4,0,-100.58,34.33,-100.52,34.42,5,50,Tornado,#0000FF
309,1994,5,25,5/25/1994,16:36:00,3,TX,48,1,0,0,4,0,-100.58,34.33,-100.52,34.42,5,50,Tornado,#0000FF
310,1994,5,25,5/25/1994,16:50:00,3,TX,48,1,0,0,4,0,-100.38,34.38,-100.33,34.42,3,400,Tornado,#0000FF
311,1994,5,28,5/28/1994,19:04:00,3,TX,48,1,0,0,0,0,-100.83,35.8,-100.87,35.73,4,350,Tornado,#0000FF
312,1994,5,28,5/28/1994,19:04:00,3,TX,48,1,0,0,0,0,-100.83,35.8,-100.87,35.73,4,350,Tornado,#0000FF
313,1994,5,29,5/29/1994,17:10:00,3,TX,48,3,0,0,3,0,-98.82,33.33,-98.83,33.23,7,600,Tornado,#FFAA00
314,1994,5,29,5/29/1994,17:10:00,3,TX,48,3,0,0,3,0,-98.82,33.33,-98.83,33.23,7,600,Tornado,#FFAA00
315,1994,5,29,5/29/1994,18:36:00,3,TX,48,1,3,0,5,0,-99.2,32.18,-99.15,32.12,0.1,10,Tornado,#0000FF
316,1994,5,29,5/29/1994,18:36:00,3,TX,48,1,3,0,5,0,-99.2,32.18,-99.15,32.12,0.1,10,Tornado,#0000FF
317,1995,1,12,1/12/1995,23:42:00,3,TX,48,1,0,0,0,0,-93.85,30.02,-93.73,30.1,10,200,Tornado,#0000FF
318,1995,1,12,1/12/1995,23:42:00,3,TX,48,1,0,0,0,0,-93.85,30.02,-93.73,30.1,10,200,Tornado,#0000FF
319,1995,1,12,1/12/1995,23:42:00,3,TX,48,1,0,0,0,0,-93.85,30.02,-93.73,30.1,10,200,Tornado,#0000FF
320,1995,1,12,1/12/1995,23:42:00,3,TX,48,1,0,0,0,0,-93.85,30.02,-93.73,30.1,10,200,Tornado,#0000FF
321,1995,3,25,3/25/1995,17:42:00,3,TX,48,1,0,0,0,0,-100.52,36.15,-100.42,36.18,5,200,Tornado,#0000FF
322,1995,3,25,3/25/1995,17:42:00,3,TX,48,1,0,0,0,0,-100.52,36.15,-100.42,36.18,5,200,Tornado,#0000FF
323,1995,3,25,3/25/1995,17:42:00,3,TX,48,1,0,0,0,0,-100.52,36.15,-100.42,36.18,5,200,Tornado,#0000FF
324,1995,4,19,4/19/1995,19:40:00,3,TX,48,2,0,0,6,0,-97.32,32.73,-97.33,32.8,5,50,Tornado,#008000
325,1995,4,19,4/19/1995,19:40:00,3,TX,48,2,0,0,6,0,-97.32,32.73,-97.33,32.8,5,50,Tornado,#008000
326,1995,4,19,4/19/1995,20:02:00,3,TX,48,1,8,0,6,0,-96.92,32.78,-96.73,32.82,6,100,Tornado,#0000FF
327,1995,4,19,4/19/1995,20:02:00,3,TX,48,1,8,0,6,0,-96.92,32.78,-96.73,32.82,6,100,Tornado,#0000FF
328,1995,4,19,4/19/1995,20:02:00,3,TX,48,1,8,0,6,0,-96.92,32.78,-96.73,32.82,6,100,Tornado,#0000FF
329,1995,4,19,4/19/1995,20:02:00,3,TX,48,1,8,0,6,0,-96.92,32.78,-96.73,32.82,6,100,Tornado,#0000FF
330,1995,4,19,4/19/1995,20:02:00,3,TX,48,1,8,0,6,0,-96.92,32.78,-96.73,32.82,6,100,Tornado,#0000FF
331,1995,5,7,5/7/1995,0:40:00,3,TX,48,2,12,1,5,0,-102,34.98,-101.87,35.17,12,200,Tornado,#008000
332,1995,5,7,5/7/1995,0:40:00,3,TX,48,2,12,1,5,0,-102,34.98,-101.87,35.17,12,200,Tornado,#008000
333,1995,5,7,5/7/1995,0:40:00,3,TX,48,2,12,1,5,0,-102,34.98,-101.87,35.17,12,200,Tornado,#008000
334,1995,5,7,5/7/1995,0:40:00,3,TX,48,2,12,1,5,0,-102,34.98,-101.87,35.17,12,200,Tornado,#008000
335,1995,5,7,5/7/1995,0:40:00,3,TX,48,2,12,1,5,0,-102,34.98,-101.87,35.17,12,200,Tornado,#008000
336,1995,5,7,5/7/1995,0:40:00,3,TX,48,2,12,1,5,0,-102,34.98,-101.87,35.17,12,200,Tornado,#008000
337,1995,5,7,5/7/1995,15:10:00,3,TX,48,3,11,2,6,0,-97.53,33.52,-97.43,33.8,26,880,Tornado,#FFAA00
338,1995,5,7,5/7/1995,15:10:00,3,TX,48,3,11,2,6,0,-97.53,33.52,-97.43,33.8,26,880,Tornado,#FFAA00
339,1995,5,7,5/7/1995,15:10:00,3,TX,48,3,11,2,6,0,-97.53,33.52,-97.43,33.8,26,880,Tornado,#FFAA00
340,1995,5,7,5/7/1995,15:10:00,3,TX,48,3,11,2,6,0,-97.53,33.52,-97.43,33.8,26,880,Tornado,#FFAA00
341,1995,5,7,5/7/1995,15:10:00,3,TX,48,3,11,2,6,0,-97.53,33.52,-97.43,33.8,26,880,Tornado,#FFAA00
342,1995,5,7,5/7/1995,15:10:00,3,TX,48,3,11,2,6,0,-97.53,33.52,-97.43,33.8,26,880,Tornado,#FFAA00
343,1995,5,7,5/7/1995,15:10:00,3,TX,48,3,11,2,6,0,-97.53,33.52,-97.43,33.8,26,880,Tornado,#FFAA00
344,1995,5,7,5/7/1995,15:10:00,3,TX,48,3,11,2,6,0,-97.53,33.52,-97.43,33.8,26,880,Tornado,#FFAA00
345,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
346,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
347,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
348,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
349,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
350,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
351,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
352,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
353,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
354,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
355,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
356,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
357,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
358,1995,5,7,5/7/1995,15:20:00,3,TX,48,3,6,3,8,0,-97.43,33.8,-97.17,34.2,34.1,880,Tornado,#FFAA00
359,1995,5,7,5/7/1995,16:25:00,3,TX,48,1,0,0,0,0,-95.28,30.4,-95.22,30.53,8,50,Tornado,#0000FF
360,1995,5,7,5/7/1995,16:25:00,3,TX,48,1,0,0,0,0,-95.28,30.4,-95.22,30.53,8,50,Tornado,#0000FF
361,1995,5,7,5/7/1995,16:25:00,3,TX,48,1,0,0,0,0,-95.28,30.4,-95.22,30.53,8,50,Tornado,#0000FF
362,1995,5,7,5/7/1995,16:25:00,3,TX,48,1,0,0,0,0,-95.28,30.4,-95.22,30.53,8,50,Tornado,#0000FF
363,1995,5,7,5/7/1995,18:30:00,3,TX,48,0,0,0,4,0,-98.97,32.1,-98.68,32.22,18,10,Tornado,#888888
364,1995,5,7,5/7/1995,18:30:00,3,TX,48,0,0,0,4,0,-98.97,32.1,-98.68,32.22,18,10,Tornado,#888888
365,1995,5,7,5/7/1995,18:30:00,3,TX,48,0,0,0,4,0,-98.97,32.1,-98.68,32.22,18,10,Tornado,#888888
366,1995,5,7,5/7/1995,18:30:00,3,TX,48,0,0,0,4,0,-98.97,32.1,-98.68,32.22,18,10,Tornado,#888888
367,1995,5,7,5/7/1995,18:30:00,3,TX,48,0,0,0,4,0,-98.97,32.1,-98.68,32.22,18,10,Tornado,#888888
368,1995,5,7,5/7/1995,18:30:00,3,TX,48,0,0,0,4,0,-98.97,32.1,-98.68,32.22,18,10,Tornado,#888888
