FID,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,stroke
552,1997,6,11,6/11/1997,21:10:00,3,TX,48,1,0,0,0,0,-100.22,34.78,-100.1,34.75,9,100,Tornado,#0000FF
553,1997,6,11,6/11/1997,21:10:00,3,TX,48,1,0,0,0,0,-100.22,34.78,-100.1,34.75,9,100,Tornado,#0000FF
554,1997,6,12,6/12/1997,22:35:00,3,TX,48,1,0,0,0.002,0,-98.45,33.22,-98.38,33.07,11,100,Tornado,#0000FF
555,1997,6,12,6/12/1997,22:35:00,3,TX,48,1,0,0,0.002,0,-98.45,33.22,-98.38,33.07,11,100,Tornado,#0000FF
556,1997,6,12,6/12/1997,22:35:00,3,TX,48,1,0,0,0.002,0,-98.45,33.22,-98.38,33.07,11,100,Tornado,#0000FF
557,1997,6,12,6/12/1997,22:35:00,3,TX,48,1,0,0,0.002,0,-98.45,33.22,-98.38,33.07,11,100,Tornado,#0000FF
558,1997,6,16,6/16/1997,20:50:00,3,TX,48,1,0,0,0.15,0,-98.38,34.03,-98.32,34.13,6.5,100,Tornado,#0000FF
559,1997,6,16,6/16/1997,20:50:00,3,TX,48,1,0,0,0.15,0,-98.38,34.03,-98.32,34.13,6.5,100,Tornado,#0000FF
560,1997,6,16,6/16/1997,20:50:00,3,TX,48,1,0,0,0.15,0,-98.38,34.03,-98.32,34.13,6.5,100,Tornado,#0000FF
561,1997,10,23,10/23/1997,14:32:00,3,TX,48,2,0,0,0.15,0,-95.07,29.9,-95,29.97,7,440,Tornado,#008000
562,1997,10,23,10/23/1997,14:32:00,3,TX,48,2,0,0,0.15,0,-95.07,29.9,-95,29.97,7,440,Tornado,#008000
563,1997,10,23,10/23/1997,14:47:00,3,TX,48,1,0,0,0.05,0,-94.97,29.98,-94.93,30.02,3,440,Tornado,#0000FF
564,1997,10,23,10/23/1997,16:00:00,3,TX,48,2,1,0,0.18,0,-95.35,30.3,-95.27,30.28,5,440,Tornado,#008000
565,1997,10,23,10/23/1997,16:00:00,3,TX,48,2,1,0,0.18,0,-95.35,30.3,-95.27,30.28,5,440,Tornado,#008000
566,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
567,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
568,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
569,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
570,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
571,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
572,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
573,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
574,1997,10,23,10/23/1997,16:10:00,3,TX,48,1,0,0,0.03,0,-95.3,30.4,-94.98,30.48,20,440,Tornado,#0000FF
575,1997,10,23,10/23/1997,16:15:00,3,TX,48,0,0,0,0.02,0,-95.25,30.45,-95.22,30.47,2,50,Tornado,#888888
576,1997,10,23,10/23/1997,16:30:00,3,TX,48,1,0,0,0.09,0,-95.35,30.33,-95.28,30.33,4,100,Tornado,#0000FF
577,1997,10,23,10/23/1997,16:30:00,3,TX,48,1,0,0,0.09,0,-95.35,30.33,-95.28,30.33,4,100,Tornado,#0000FF
578,1997,10,23,10/23/1997,17:20:00,3,TX,48,0,0,0,0,0,-94.88,31.52,-94.73,31.58,11,150,Tornado,#888888
579,1997,10,23,10/23/1997,17:20:00,3,TX,48,0,0,0,0,0,-94.88,31.52,-94.73,31.58,11,150,Tornado,#888888
580,1997,10,23,10/23/1997,17:20:00,3,TX,48,0,0,0,0,0,-94.88,31.52,-94.73,31.58,11,150,Tornado,#888888
581,1997,10,23,10/23/1997,17:20:00,3,TX,48,0,0,0,0,0,-94.88,31.52,-94.73,31.58,11,150,Tornado,#888888
582,1997,10,23,10/23/1997,17:35:00,3,TX,48,0,0,0,0.01,0,-94.68,30.57,-94.57,30.67,10,23,Tornado,#888888
583,1997,10,23,10/23/1997,17:35:00,3,TX,48,0,0,0,0.01,0,-94.68,30.57,-94.57,30.67,10,23,Tornado,#888888
584,1997,10,23,10/23/1997,17:35:00,3,TX,48,0,0,0,0.01,0,-94.68,30.57,-94.57,30.67,10,23,Tornado,#888888
585,1997,10,23,10/23/1997,17:35:00,3,TX,48,0,0,0,0.01,0,-94.68,30.57,-94.57,30.67,10,23,Tornado,#888888
586,1997,10,23,10/23/1997,17:45:00,3,TX,48,1,0,0,0.07,0,-94.5,30.7,-94.42,30.72,3,20,Tornado,#0000FF
587,1997,10,23,10/23/1997,17:45:00,3,TX,48,1,0,0,0.07,0,-94.5,30.7,-94.42,30.72,3,20,Tornado,#0000FF
588,1997,10,23,10/23/1997,18:30:00,3,TX,48,1,2,0,0.1,0,-94.08,30.85,-93.95,30.88,5,20,Tornado,#0000FF
589,1997,10,23,10/23/1997,18:30:00,3,TX,48,1,2,0,0.1,0,-94.08,30.85,-93.95,30.88,5,20,Tornado,#0000FF
590,1997,10,23,10/23/1997,18:30:00,3,TX,48,1,2,0,0.1,0,-94.08,30.85,-93.95,30.88,5,20,Tornado,#0000FF
591,1997,11,28,11/28/1997,16:03:00,3,TX,48,1,0,0,0.01,0,-94.28,31.38,-94.25,31.4,1.9,23,Tornado,#0000FF
592,1998,1,5,1/5/1998,22:52:00,3,TX,48,2,0,0,0.12,0,-95.35,32.23,-95.3,32.28,4.2,80,Tornado,#008000
593,1998,1,5,1/5/1998,22:52:00,3,TX,48,2,0,0,0.12,0,-95.35,32.23,-95.3,32.28,4.2,80,Tornado,#008000
594,1998,1,5,1/5/1998,23:34:00,3,TX,48,0,0,0,0,0,-95.17,32.47,-95.1,32.55,5.6,50,Tornado,#888888
595,1998,1,5,1/5/1998,23:34:00,3,TX,48,0,0,0,0,0,-95.17,32.47,-95.1,32.55,5.6,50,Tornado,#888888
596,1998,1,5,1/5/1998,23:34:00,3,TX,48,0,0,0,0,0,-95.17,32.47,-95.1,32.55,5.6,50,Tornado,#888888
597,1998,1,11,1/11/1998,15:59:00,3,TX,48,1,0,0,0,0,-95.05,33.12,-94.92,33.1,7.1,30,Tornado,#0000FF
598,1998,1,11,1/11/1998,15:59:00,3,TX,48,1,0,0,0,0,-95.05,33.12,-94.92,33.1,7.1,30,Tornado,#0000FF
599,1998,1,11,1/11/1998,15:59:00,3,TX,48,1,0,0,0,0,-95.05,33.12,-94.92,33.1,7.1,30,Tornado,#0000FF
600,1998,1,11,1/11/1998,16:04:00,3,TX,48,1,0,0,0,0,-94.93,33.07,-94.82,33.08,6.6,30,Tornado,#0000FF
601,1998,1,11,1/11/1998,16:04:00,3,TX,48,1,0,0,0,0,-94.93,33.07,-94.82,33.08,6.6,30,Tornado,#0000FF
602,1998,1,11,1/11/1998,16:04:00,3,TX,48,1,0,0,0,0,-94.93,33.07,-94.82,33.08,6.6,30,Tornado,#0000FF
603,1998,1,11,1/11/1998,16:30:00,3,TX,48,1,0,0,0.08,0,-96.93,30.15,-96.92,30.2,2.5,400,Tornado,#0000FF
604,1998,1,11,1/11/1998,17:07:00,3,TX,48,1,0,0,0,0,-94.2,33.02,-94,33.05,7,30,Tornado,#0000FF
605,1998,1,11,1/11/1998,17:07:00,3,TX,48,1,0,0,0,0,-94.2,33.02,-94,33.05,7,30,Tornado,#0000FF
606,1998,1,11,1/11/1998,17:07:00,3,TX,48,1,0,0,0,0,-94.2,33.02,-94,33.05,7,30,Tornado,#0000FF
607,1998,1,11,1/11/1998,17:07:00,3,TX,48,1,0,0,0,0,-94.2,33.02,-94,33.05,7,30,Tornado,#0000FF
608,1998,1,11,1/11/1998,17:07:00,3,TX,48,1,0,0,0,0,-94.2,33.02,-94,33.05,7,30,Tornado,#0000FF
609,1998,1,21,1/21/1998,16:44:00,3,TX,48,0,0,0,0.04,0,-96.23,30.48,-96.18,30.47,3,50,Tornado,#888888
610,1998,1,21,1/21/1998,17:25:00,3,TX,48,0,0,0,0.25,0,-95.93,31.07,-95.88,31.1,1,50,Tornado,#888888
611,1998,1,21,1/21/1998,17:34:00,3,TX,48,0,0,0,0.01,0,-95.83,30.55,-95.68,30.55,6.5,80,Tornado,#888888
612,1998,1,21,1/21/1998,17:34:00,3,TX,48,0,0,0,0.01,0,-95.83,30.55,-95.68,30.55,6.5,80,Tornado,#888888
613,1998,1,21,1/21/1998,17:34:00,3,TX,48,0,0,0,0.01,0,-95.83,30.55,-95.68,30.55,6.5,80,Tornado,#888888
614,1998,1,21,1/21/1998,17:34:00,3,TX,48,0,0,0,0.01,0,-95.83,30.55,-95.68,30.55,6.5,80,Tornado,#888888
615,1998,1,21,1/21/1998,17:49:00,3,TX,48,1,0,0,0.2,0,-95.67,30.53,-95.62,30.53,3,200,Tornado,#0000FF
616,1998,2,9,2/9/1998,21:05:00,3,TX,48,1,0,0,0,0,-94.58,32.68,-94.38,32.78,16,50,Tornado,#0000FF
617,1998,2,9,2/9/1998,21:05:00,3,TX,48,1,0,0,0,0,-94.58,32.68,-94.38,32.78,16,50,Tornado,#0000FF
618,1998,2,9,2/9/1998,21:05:00,3,TX,48,1,0,0,0,0,-94.58,32.68,-94.38,32.78,16,50,Tornado,#0000FF
619,1998,2,9,2/9/1998,21:05:00,3,TX,48,1,0,0,0,0,-94.58,32.68,-94.38,32.78,16,50,Tornado,#0000FF
620,1998,2,9,2/9/1998,21:05:00,3,TX,48,1,0,0,0,0,-94.58,32.68,-94.38,32.78,16,50,Tornado,#0000FF
621,1998,2,9,2/9/1998,21:05:00,3,TX,48,1,0,0,0,0,-94.58,32.68,-94.38,32.78,16,50,Tornado,#0000FF
622,1998,2,25,2/25/1998,21:20:00,3,TX,48,1,0,0,0.05,0,-98.8,29.25,-98.73,29.22,2.5,300,Tornado,#0000FF
623,1998,2,25,2/25/1998,21:20:00,3,TX,48,1,0,0,0.05,0,-98.8,29.25,-98.73,29.22,2.5,300,Tornado,#0000FF
624,1998,6,5,6/5/1998,15:48:00,3,TX,48,0,0,0,0,0,-97.67,29.82,-97.6,29.83,0.5,100,Tornado,#888888
625,1998,6,5,6/5/1998,15:48:00,3,TX,48,0,0,0,0,0,-97.67,29.82,-97.6,29.83,0.5,100,Tornado,#888888
626,1998,8,3,8/3/1998,14:19:00,3,TX,48,1,0,0,0.05,0,-95.12,32.73,-95.12,32.77,0.7,30,Tornado,#0000FF
627,1998,10,2,10/2/1998,16:16:00,3,TX,48,1,3,0,0.7,0,-98.67,33.15,-98.58,33.08,7,400,Tornado,#0000FF
628,1998,10,2,10/2/1998,16:16:00,3,TX,48,1,3,0,0.7,0,-98.67,33.15,-98.58,33.08,7,400,Tornado,#0000FF
629,1998,10,2,10/2/1998,16:16:00,3,TX,48,1,3,0,0.7,0,-98.67,33.15,-98.58,33.08,7,400,Tornado,#0000FF
630,1998,10,6,10/6/1998,6:20:00,3,TX,48,0,0,0,0.01,0,-95.83,29.4,-95.75,29.52,10,50,Tornado,#888888
631,1998,10,6,10/6/1998,6:20:00,3,TX,48,0,0,0,0.01,0,-95.83,29.4,-95.75,29.52,10,50,Tornado,#888888
632,1998,10,6,10/6/1998,6:20:00,3,TX,48,0,0,0,0.01,0,-95.83,29.4,-95.75,29.52,10,50,Tornado,#888888
633,1998,10,6,10/6/1998,6:20:00,3,TX,48,0,0,0,0.01,0,-95.83,29.4,-95.75,29.52,10,50,Tornado,#888888
634,1998,10,17,10/17/1998,14:20:00,3,TX,48,1,0,0,0.5,0,-96.72,30.5,-96.72,30.57,5,80,Tornado,#0000FF
635,1998,10,17,10/17/1998,14:20:00,3,TX,48,1,0,0,0.5,0,-96.72,30.5,-96.72,30.57,5,80,Tornado,#0000FF
636,1998,10,17,10/17/1998,14:28:00,3,TX,48,2,0,0,1.5,0,-96.68,30.5,-96.68,30.55,3.5,100,Tornado,#008000
637,1998,10,17,10/17/1998,15:40:00,3,TX,48,1,0,0,0.02,0,-96.25,30.6,-96.23,30.68,3.5,80,Tornado,#0000FF
638,1998,10,17,10/17/1998,15:40:00,3,TX,48,1,0,0,0.02,0,-96.25,30.6,-96.23,30.68,3.5,80,Tornado,#0000FF
639,1999,1,1,1/1/1999,13:00:00,3,TX,48,1,7,0,0.12,0,-95.53,30.75,-95.5,30.77,2.5,0,Tornado,#0000FF
640,1999,1,1,1/1/1999,13:41:00,3,TX,48,2,0,0,0.75,0,-95.38,30.83,-95.38,30.77,5,500,Tornado,#008000
641,1999,1,1,1/1/1999,21:58:00,3,TX,48,1,0,0,0.01,0,-94.23,32.23,-94.15,32.25,5.3,50,Tornado,#0000FF
642,1999,1,1,1/1/1999,21:58:00,3,TX,48,1,0,0,0.01,0,-94.23,32.23,-94.15,32.25,5.3,50,Tornado,#0000FF
643,1999,1,1,1/1/1999,22:33:00,3,TX,48,1,0,0,0.07,0,-95.23,30.1,-95.08,30.23,8,0,Tornado,#0000FF
644,1999,1,1,1/1/1999,22:33:00,3,TX,48,1,0,0,0.07,0,-95.23,30.1,-95.08,30.23,8,0,Tornado,#0000FF
645,1999,1,1,1/1/1999,22:33:00,3,TX,48,1,0,0,0.07,0,-95.23,30.1,-95.08,30.23,8,0,Tornado,#0000FF
646,1999,1,1,1/1/1999,22:33:00,3,TX,48,1,0,0,0.07,0,-95.23,30.1,-95.08,30.23,8,0,Tornado,#0000FF
647,1999,1,1,1/1/1999,22:33:00,3,TX,48,1,0,0,0.07,0,-95.23,30.1,-95.08,30.23,8,0,Tornado,#0000FF
648,1999,1,1,1/1/1999,23:40:00,3,TX,48,2,0,0,0.18,0,-94.42,29.97,-94.43,30.03,4,100,Tornado,#008000
649,1999,1,1,1/1/1999,23:45:00,3,TX,48,3,5,0,0.5,0,-94.45,30,-94.4,30.05,5.5,400,Tornado,#FFAA00
650,1999,1,1,1/1/1999,23:45:00,3,TX,48,3,5,0,0.5,0,-94.45,30,-94.4,30.05,5.5,400,Tornado,#FFAA00
651,1999,1,2,1/2/1999,0:45:00,3,TX,48,2,10,1,1.27,0,-93.97,30.35,-93.77,30.52,4.5,250,Tornado,#008000
652,1999,1,2,1/2/1999,0:45:00,3,TX,48,2,10,1,1.27,0,-93.97,30.35,-93.77,30.52,4.5,250,Tornado,#008000
653,1999,1,2,1/2/1999,0:45:00,3,TX,48,2,10,1,1.27,0,-93.97,30.35,-93.77,30.52,4.5,250,Tornado,#008000
654,1999,1,2,1/2/1999,0:45:00,3,TX,48,2,10,1,1.27,0,-93.97,30.35,-93.77,30.52,4.5,250,Tornado,#008000
655,1999,1,2,1/2/1999,0:45:00,3,TX,48,2,10,1,1.27,0,-93.97,30.35,-93.77,30.52,4.5,250,Tornado,#008000
656,1999,1,2,1/2/1999,0:45:00,3,TX,48,2,10,1,1.27,0,-93.97,30.35,-93.77,30.52,4.5,250,Tornado,#008000
657,1999,1,2,1/2/1999,0:45:00,3,TX,48,2,10,1,1.27,0,-93.97,30.35,-93.77,30.52,4.5,250,Tornado,#008000
658,1999,1,29,1/29/1999,14:20:00,3,TX,48,2,0,0,0.04,0,-94.18,30.62,-94.03,30.73,17,300,Tornado,#008000
659,1999,1,29,1/29/1999,14:20:00,3,TX,48,2,0,0,0.04,0,-94.18,30.62,-94.03,30.73,17,300,Tornado,#008000
660,1999,1,29,1/29/1999,14:20:00,3,TX,48,2,0,0,0.04,0,-94.18,30.62,-94.03,30.73,17,300,Tornado,#008000
661,1999,1,29,1/29/1999,14:20:00,3,TX,48,2,0,0,0.04,0,-94.18,30.62,-94.03,30.73,17,300,Tornado,#008000
662,1999,1,29,1/29/1999,14:20:00,3,TX,48,2,0,0,0.04,0,-94.18,30.62,-94.03,30.73,17,300,Tornado,#008000
663,1999,3,2,3/2/1999,17:30:00,3,TX,48,2,0,0,0.36,0,-94.42,31.68,-94.23,31.62,5.5,150,Tornado,#008000
664,1999,3,2,3/2/1999,17:30:00,3,TX,48,2,0,0,0.36,0,-94.42,31.68,-94.23,31.62,5.5,150,Tornado,#008000
665,1999,3,2,3/2/1999,17:30:00,3,TX,48,2,0,0,0.36,0,-94.42,31.68,-94.23,31.62,5.5,150,Tornado,#008000
666,1999,3,2,3/2/1999,17:30:00,3,TX,48,2,0,0,0.36,0,-94.42,31.68,-94.23,31.62,5.5,150,Tornado,#008000
667,1999,3,2,3/2/1999,17:30:00,3,TX,48,2,0,0,0.36,0,-94.42,31.68,-94.23,31.62,5.5,150,Tornado,#008000
668,1999,3,2,3/2/1999,17:52:00,3,TX,48,1,0,0,0.05,0,-93.85,30.93,-93.8,30.88,5,50,Tornado,#0000FF
669,1999,3,2,3/2/1999,17:52:00,3,TX,48,1,0,0,0.05,0,-93.85,30.93,-93.8,30.88,5,50,Tornado,#0000FF
670,1999,3,2,3/2/1999,18:20:00,3,TX,48,0,0,0,0.07,0,-93.92,30.68,-93.95,30.57,3,30,Tornado,#888888
671,1999,3,2,3/2/1999,18:20:00,3,TX,48,0,0,0,0.07,0,-93.92,30.68,-93.95,30.57,3,30,Tornado,#888888
672,1999,3,2,3/2/1999,18:20:00,3,TX,48,0,0,0,0.07,0,-93.92,30.68,-93.95,30.57,3,30,Tornado,#888888
673,1999,3,2,3/2/1999,18:45:00,3,TX,48,1,0,0,0.01,0,-93.88,30.92,-93.85,30.8,5,20,Tornado,#0000FF
674,1999,3,2,3/2/1999,18:45:00,3,TX,48,1,0,0,0.01,0,-93.88,30.92,-93.85,30.8,5,20,Tornado,#0000FF
675,1999,3,2,3/2/1999,18:45:00,3,TX,48,1,0,0,0.01,0,-93.88,30.92,-93.85,30.8,5,20,Tornado,#0000FF
676,1999,3,2,3/2/1999,18:55:00,3,TX,48,3,6,1,0.75,0,-93.9,30.9,-93.82,30.9,12,500,Tornado,#FFAA00
677,1999,3,2,3/2/1999,18:55:00,3,TX,48,3,6,1,0.75,0,-93.9,30.9,-93.82,30.9,12,500,Tornado,#FFAA00
678,1999,3,12,3/12/1999,14:15:00,3,TX,48,2,0,0,0.1,0,-99.18,31,-99.15,30.98,2,0,Tornado,#008000
679,1999,3,12,3/12/1999,14:40:00,3,TX,48,2,0,0,0.3,0,-99.05,31.07,-98.85,31.07,8,100,Tornado,#008000
680,1999,3,12,3/12/1999,14:40:00,3,TX,48,2,0,0,0.3,0,-99.05,31.07,-98.85,31.07,8,100,Tornado,#008000
681,1999,3,12,3/12/1999,14:40:00,3,TX,48,2,0,0,0.3,0,-99.05,31.07,-98.85,31.07,8,100,Tornado,#008000
682,1999,3,12,3/12/1999,14:40:00,3,TX,48,2,0,0,0.3,0,-99.05,31.07,-98.85,31.07,8,100,Tornado,#008000
683,1999,3,12,3/12/1999,14:40:00,3,TX,48,2,0,0,0.3,0,-99.05,31.07,-98.85,31.07,8,100,Tornado,#008000
684,1999,3,12,3/12/1999,22:10:00,3,TX,48,1,0,0,0.1,0,-94.43,30.57,-94.4,30.55,3,20,Tornado,#0000FF
685,1999,3,27,3/27/1999,17:10:00,3,TX,48,0,0,0,0,0,-101.12,30.22,-101.08,30.22,0.2,30,Tornado,#888888
686,1999,4,3,4/3/1999,15:51:00,3,TX,48,3,1,0,0.52,0,-94.03,31.95,-93.97,32,5.4,150,Tornado,#FFAA00
687,1999,4,3,4/3/1999,15:51:00,3,TX,48,3,1,0,0.52,0,-94.03,31.95,-93.97,32,5.4,150,Tornado,#FFAA00
688,1999,4,4,4/4/1999,17:40:00,3,TX,48,2,0,0,0.01,0,-95.32,31.78,-95.27,31.83,4.5,50,Tornado,#008000
689,1999,4,4,4/4/1999,17:40:00,3,TX,48,2,0,0,0.01,0,-95.32,31.78,-95.27,31.83,4.5,50,Tornado,#008000
690,1999,4,13,4/13/1999,16:00:00,3,TX,48,0,0,0,0,0,-102.23,31.2,-102.13,31.22,3,100,Tornado,#888888
691,1999,4,13,4/13/1999,16:00:00,3,TX,48,0,0,0,0,0,-102.23,31.2,-102.13,31.22,3,100,Tornado,#888888
692,1999,4,13,4/13/1999,16:00:00,3,TX,48,0,0,0,0,0,-102.23,31.2,-102.13,31.22,3,100,Tornado,#888888
693,1999,4,26,4/26/1999,12:12:00,3,TX,48,1,0,0,0.19,0,-94.7,31.62,-94.62,31.65,5.4,100,Tornado,#0000FF
694,1999,4,26,4/26/1999,12:12:00,3,TX,48,1,0,0,0.19,0,-94.7,31.62,-94.62,31.65,5.4,100,Tornado,#0000FF
695,1999,4,26,4/26/1999,12:30:00,3,TX,48,1,0,0,0.03,0,-94.37,32.15,-94.35,32.18,3,100,Tornado,#0000FF
696,1999,4,26,4/26/1999,16:35:00,3,TX,48,0,0,0,0,0,-97.67,26.32,-97.65,26.28,1.8,30,Tornado,#888888
697,1999,4,30,4/30/1999,10:40:00,3,TX,48,2,0,0,0.02,0,-103.68,31.77,-103.75,31.83,6,170,Tornado,#008000
698,1999,4,30,4/30/1999,10:40:00,3,TX,48,2,0,0,0.02,0,-103.68,31.77,-103.75,31.83,6,170,Tornado,#008000
699,1999,5,4,5/4/1999,1:55:00,3,TX,48,2,0,0,0.01,0,-100.73,30.95,-100.5,30.95,23,250,Tornado,#008000
700,1999,5,4,5/4/1999,1:55:00,3,TX,48,2,0,0,0.01,0,-100.73,30.95,-100.5,30.95,23,250,Tornado,#008000
701,1999,5,4,5/4/1999,1:55:00,3,TX,48,2,0,0,0.01,0,-100.73,30.95,-100.5,30.95,23,250,Tornado,#008000
702,1999,5,4,5/4/1999,1:55:00,3,TX,48,2,0,0,0.01,0,-100.73,30.95,-100.5,30.95,23,250,Tornado,#008000
703,1999,5,4,5/4/1999,1:55:00,3,TX,48,2,0,0,0.01,0,-100.73,30.95,-100.5,30.95,23,250,Tornado,#008000
704,1999,5,4,5/4/1999,1:55:00,3,TX,48,2,0,0,0.01,0,-100.73,30.95,-100.5,30.95,23,250,Tornado,#008000
705,1999,5,4,5/4/1999,11:45:00,3,TX,48,2,7,0,0.6,0,-95.05,33.83,-94.95,34,14.6,100,Tornado,#008000
706,1999,5,4,5/4/1999,11:45:00,3,TX,48,2,7,0,0.6,0,-95.05,33.83,-94.95,34,14.6,100,Tornado,#008000
707,1999,5,4,5/4/1999,11:45:00,3,TX,48,2,7,0,0.6,0,-95.05,33.83,-94.95,34,14.6,100,Tornado,#008000
708,1999,5,4,5/4/1999,11:45:00,3,TX,48,2,7,0,0.6,0,-95.05,33.83,-94.95,34,14.6,100,Tornado,#008000
709,1999,5,4,5/4/1999,11:45:00,3,TX,48,2,7,0,0.6,0,-95.05,33.83,-94.95,34,14.6,100,Tornado,#008000
710,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
711,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
712,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
713,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
714,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
715,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
716,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
717,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
718,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
719,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
720,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
721,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
722,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
723,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
724,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
725,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
726,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
727,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
728,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
729,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
730,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
731,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
732,1999,5,4,5/4/1999,13:04:00,3,TX,48,3,22,1,125.34,0,-95.17,33.18,-94.18,33.83,71.5,50,Tornado,#FFAA00
